"Name","Company","State","City","Salary","Location","Url"
"Marketing and Sales IT Manager"," Deutsch Family Wine & Spirits","CT","Stamford","$84k-$129k","Stamford, CT","https://www.glassdoor.com/partner/jobListing.htm?pos=1925&ao=665798&s=58&guid=0000016e3fa552cb96a06b5b08f85b88&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_1f967a48&cb=1573025831322&jobListingId=3399545305"
"ITS Engineering Designer","BCC Engineering","FL","Altamonte Springs","$50k-$82k","Altamonte Springs, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=1926&ao=769720&s=58&guid=0000016e3fa552cb96a06b5b08f85b88&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_e280a2d6&cb=1573025831324&jobListingId=3400355068"
"Network Engineer","OneMain Financial","IN","Evansville","$43k-$70k","Evansville, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1927&ao=461180&s=58&guid=0000016e3fa552cb96a06b5b08f85b88&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_dcb5ce91&cb=1573025831325&jobListingId=3338051217"
"Business Analyst II - IT (Guidewire)","Montana State Fund","MT","Helena","","Helena, MT","https://www.glassdoor.com/partner/jobListing.htm?pos=1928&ao=656878&s=58&guid=0000016e3fa552cb96a06b5b08f85b88&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_f1d0e206&cb=1573025831326&jobListingId=3374938109"
"IT Project Manager","Road Scholar","MA","Boston","$57k-$90k","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1929&ao=711671&s=58&guid=0000016e3fa552cb96a06b5b08f85b88&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_f493ac7f&cb=1573025831327&jobListingId=3360536441"
"IT Operations Analyst - Distributed Systems Scheduling","Metlife","NC","Cary","$37k-$54k","Cary, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=1930&ao=486180&s=58&guid=0000016e3fa552cb96a06b5b08f85b88&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_4c505d14&cb=1573025831328&jobListingId=3229538757"
"Service Desk Support Specialist","Frontline Source Group","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2001&ao=751637&s=149&guid=0000016e3fa55f319f56c2b112273936&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_0056fc2b&cb=1573025834430&jobListingId=3364758887"
"IT Architect, Customer Service / Support","Veritas","FL","Heathrow","$118k-$177k","Heathrow, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=259308&s=149&guid=0000016e3fa55f319f56c2b112273936&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_49351cee&cb=1573025834431&jobListingId=3248102028"
"IT Operations Technical Project Manager","Red Ventures","NC","Charlotte","$71k-$89k","Charlotte, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=2001&ao=812296&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_9ba740a9&cb=1573025834433&jobListingId=3401256982"
"IT Solutions Engineer","Path Forward IT","OH","Cincinnati","$65k-$105k","Cincinnati, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=766728&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_f81af2e8&cb=1573025834434&jobListingId=3399657037"
"IT Project Assistant","ManTech","WV","Marshall","","Marshall, WV","https://www.glassdoor.com/partner/jobListing.htm?pos=2003&ao=784701&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_d061f41a&cb=1573025834435&jobListingId=3336610936"
"IT Project Manager","American Dental Partners Inc.","MA","Wakefield","$85k-$120k","Wakefield, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2004&ao=636008&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_fac87811&cb=1573025834436&jobListingId=3356565011"
"Entry Level Sales - Energy Consultant","V3 Electric","CA","Dublin","","Dublin, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2005&ao=760034&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_e59d3839&cb=1573025834437&jobListingId=2946361146"
"IT Development Manager","TwinStar Credit Union","WA","Tacoma","$66k-$116k","Tacoma, WA","https://www.glassdoor.com/partner/jobListing.htm?pos=2006&ao=744272&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_ab64afbf&cb=1573025834438&jobListingId=3376129352"
"Assistant Technical Consultant","Litmus7 Systems Consulting","CA","San Francisco","$62k-$93k","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2007&ao=699935&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_155db5af&cb=1573025834439&jobListingId=3292467635"
"DevOps Engineer","Synopsys","CA","Mountain View","$116k-$154k","Mountain View, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2008&ao=315959&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_5bb22268&cb=1573025834440&jobListingId=3312502559"
"IT Risk Manager","American Family Insurance","WI","Madison","$72k-$117k","Madison, WI","https://www.glassdoor.com/partner/jobListing.htm?pos=2009&ao=226396&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_6c246272&cb=1573025834441&jobListingId=3357963334"
"IT Accessibility Professionals - Section 508 WCAG","TestPros","VA","Sterling","","Sterling, VA","https://www.glassdoor.com/partner/jobListing.htm?pos=2010&ao=801478&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_96853716&cb=1573025834443&jobListingId=3333675896"
"Field Application Specialist - Concrete (West Territory)","Multiquip Inc.","","United States","","United States","https://www.glassdoor.com/partner/jobListing.htm?pos=2011&ao=720035&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_70a095fc&cb=1573025834444&jobListingId=3351020246"
"OPR Siebel Developer #1","CompQsoft","VA","McLean","","McLean, VA","https://www.glassdoor.com/partner/jobListing.htm?pos=2012&ao=685020&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_a332670f&cb=1573025834444&jobListingId=3130065230"
"IT Specialist SME (Linux Migration)","Paragon Technology Group","","United States","","United States","https://www.glassdoor.com/partner/jobListing.htm?pos=2013&ao=720338&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_9c8f7bff&cb=1573025834446&jobListingId=3380471164"
"Manager, IT Audit and Compliance","Transamerica","CO","Denver","$47k-$88k","Denver, CO","https://www.glassdoor.com/partner/jobListing.htm?pos=2014&ao=180166&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_fbfee366&cb=1573025834452&jobListingId=3163595966"
"Senior/ IT Application Analyst - Located in Delaware","Christiana Care","MD","Baltimore","$83k-$114k","Baltimore, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2015&ao=771328&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_eeb1ba11&cb=1573025834453&jobListingId=3408135209"
"LPN ACHP Provider Office","Akron Children's Hospital","OH","Akron","$36k-$69k","Akron, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2016&ao=469578&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_69d7e44e&cb=1573025834454&jobListingId=3333005777"
"CPAP Specialist","Quality Home Care Providers Inc","NJ","Leonia","","Leonia, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=2017&ao=731007&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_e28674d4&cb=1573025834455&jobListingId=3296840750"
"IT Portfolio Manager","Gallagher","IL","Rolling Meadows","$81k-$149k","Rolling Meadows, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2018&ao=471052&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_25d04d87&cb=1573025834456&jobListingId=3378040612"
"Assistant Manager - FINS Car Wash by AAA Carolinas","AAA Carolinas","NC","Wilmington","","Wilmington, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=2019&ao=600824&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_d978dede&cb=1573025834457&jobListingId=3404009029"
"Desktop System Engineer I","Baton Rouge General","LA","Baton Rouge","$35k-$71k","Baton Rouge, LA","https://www.glassdoor.com/partner/jobListing.htm?pos=2020&ao=260090&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_1d470e46&cb=1573025834458&jobListingId=3365837682"
"Future Opportunity - Corporate IT & Infrastructure","Blackbaud","TX","Austin","","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2021&ao=338165&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_eccbba58&cb=1573025834459&jobListingId=2791885500"
"Director, IT Risk and Compliance","SteriCycle","IL","Chicago","$95k-$168k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2022&ao=801763&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_2bcf3d1e&cb=1573025834460&jobListingId=3310006307"
"IT COMMS Systems Engineer/Architect","Alion Science & Technology","FL","Hurlburt Field","$52k-$99k","Hurlburt Field, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2023&ao=289237&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_fc7ff0a8&cb=1573025834461&jobListingId=3360726567"
"Behavior Support Companion","Institute for Applied Behavior Analysis","CA","Santa Ana","$28k-$53k","Santa Ana, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2024&ao=769796&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_f648891d&cb=1573025834462&jobListingId=3094552760"
"Systems Engineer III","Assured Information Security","MD","Fort Meade","$78k-$144k","Fort Meade, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2025&ao=684865&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_ff03edaf&cb=1573025834463&jobListingId=3269170901"
"Director, IT Managed Services","American Geophysical Union","DC","Washington","$72k-$119k","Washington, DC","https://www.glassdoor.com/partner/jobListing.htm?pos=2026&ao=742243&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_2ee52ac0&cb=1573025834464&jobListingId=3275969069"
"IT Services Sales Specialist","RJ Young Co.","AL","Birmingham","$10-$16","Birmingham, AL","https://www.glassdoor.com/partner/jobListing.htm?pos=2027&ao=708690&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_aa024437&cb=1573025834465&jobListingId=3383681444"
"IT Sr Engineer, Service Applications","Denny's","SC","Spartanburg","$59k-$95k","Spartanburg, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2028&ao=373693&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_2f013c49&cb=1573025834466&jobListingId=3407499317"
"Application Analyst 2 - ITS Enterprise Services","Asante","OR","Medford","$51k-$72k","Medford, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=2029&ao=699043&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_a1de358a&cb=1573025834467&jobListingId=3395720350"
"IT Junior UNIX/Linux System Administrator (F Band)","General Dynamics Land Systems","MI","Sterling Heights","$40k-$74k","Sterling Heights, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2030&ao=495984&s=58&guid=0000016e3fa55f3187caf9bc18d8e9b5&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_56f4a65e&cb=1573025834468&jobListingId=3356726261"
"IT Software Developer","Stanford University","CA","Redwood City","$81k-$124k","Redwood City, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=749746&s=149&guid=0000016e3fa57ef2b6d6fad9c2079034&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_8f2fbe1b&cb=1573025842955&jobListingId=3408410574"
"IT Support Specialist","Youth Guidance","IL","Chicago","$31k-$52k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2102&ao=754851&s=149&guid=0000016e3fa57ef2b6d6fad9c2079034&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_bc02fa73&cb=1573025842956&jobListingId=3320933743"
"IT Junior UNIX/Linux System Administrator (F Band)","General Dynamics Land Systems","MI","Sterling Heights","$40k-$74k","Sterling Heights, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=495984&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_c96bce1b&cb=1573025842957&jobListingId=3356726261"
"Application Analyst 2 - ITS Enterprise Services","Asante","OR","Medford","$51k-$72k","Medford, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=2102&ao=699043&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_3e415dcf&cb=1573025842958&jobListingId=3395720350"
"Information Technology (IT) Logistics-Asset Manager","Whitney, Bradley and Brown","DC","Washington","$69k-$118k","Washington, DC","https://www.glassdoor.com/partner/jobListing.htm?pos=2103&ao=740760&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_a5ed9bfe&cb=1573025842959&jobListingId=3368476764"
"Systems Administrator","TTI Floor Care North America Inc.","NC","Charlotte","$39k-$74k","Charlotte, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=2104&ao=662839&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_fd41a529&cb=1573025842960&jobListingId=3397863930"
"Aircraft Maintenance Support Engineer-Technical Writer","ISPA","GA","Marietta","$55k-$65k","Marietta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=2105&ao=759073&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_5cb252af&cb=1573025842962&jobListingId=3278238148"
"IT NETWORK MANAGER","University of New Mexico Hospital","NM","Albuquerque","$62k-$86k","Albuquerque, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=2106&ao=723135&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_05c2f96c&cb=1573025842963&jobListingId=3402292245"
"Senior IT Manager P&IC Systems","Ashley Furniture","MS","Verona","$70k-$102k","Verona, MS","https://www.glassdoor.com/partner/jobListing.htm?pos=2107&ao=467378&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_bb1a9080&cb=1573025842964&jobListingId=3160897426"
"Manager, IT - Data Warehousing and Big Data","CareSource","OH","Dayton","$98k-$152k","Dayton, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2108&ao=632558&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_c8c6b362&cb=1573025842965&jobListingId=3308657399"
"IT Infrastructure Manager - DevOps","DataServ (Missouri)","MO","Saint Louis","$67k-$100k","Saint Louis, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2109&ao=764313&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_741b3696&cb=1573025842966&jobListingId=3375329312"
"Trauma/Stroke Coordinator, Full Time","UT Health East Texas","TX","Pittsburg","","Pittsburg, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2110&ao=717858&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_5818db6d&cb=1573025842967&jobListingId=3408766276"
"Network Manager (Manager I)","Mission Support and Test Services","NV","Las Vegas","$74k-$103k","Las Vegas, NV","https://www.glassdoor.com/partner/jobListing.htm?pos=2111&ao=779770&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_af86e0ba&cb=1573025842968&jobListingId=3379183041"
"Director of IT Integration","Gallagher","TX","Brownsville","$68k-$109k","Brownsville, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2112&ao=471052&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_7b2326f1&cb=1573025842969&jobListingId=3262643192"
"IT Analyst, Enterprise Systems Reporting","Denny's","SC","Spartanburg","$38k-$62k","Spartanburg, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2113&ao=373693&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_97738a49&cb=1573025842970&jobListingId=3376174554"
"Senior Manager, IT Security","US Pharmacopeia","MD","Rockville","$125k-$238k","Rockville, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2114&ao=794007&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_1540f14f&cb=1573025842971&jobListingId=3383686052"
"Project Coordinator, IT - Business Applications, University of Louisville Hospital, Days, Full Time","UofL Physicians","KY","Louisville","$36k-$50k","Louisville, KY","https://www.glassdoor.com/partner/jobListing.htm?pos=2115&ao=322596&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_6ac87930&cb=1573025842972&jobListingId=3366082859"
"Manager of Technical Infrastructure","Doylestown Health","PA","Doylestown","","Doylestown, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2116&ao=755537&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_a85d8d1f&cb=1573025842973&jobListingId=3327895319"
".NET Developer IT Specialist I/II/Sr","Northern Natural Gas","NE","Omaha","$48k-$85k","Omaha, NE","https://www.glassdoor.com/partner/jobListing.htm?pos=2117&ao=670967&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_951a23a4&cb=1573025842974&jobListingId=3297631728"
"IT Security Project Manager","Verizon","NJ","Freehold","$65k-$105k","Freehold, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=2118&ao=784420&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_a6a6fb74&cb=1573025842975&jobListingId=3344779352"
"IT Security & Compliance","Gallagher","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2119&ao=471052&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_6134bc33&cb=1573025842976&jobListingId=3322450168"
"Crisis Stabilization Specialist - Intermittent","Community Mental Health for Central Michigan","MI","Big Rapids","","Big Rapids, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2120&ao=789460&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_9ced0efb&cb=1573025842977&jobListingId=3240650698"
"Application Security Engineer","Travelers","CT","Hartford","$81k-$107k","Hartford, CT","https://www.glassdoor.com/partner/jobListing.htm?pos=2121&ao=129516&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_08f030e3&cb=1573025842978&jobListingId=3408720595"
"IT System Support Specialist","EVO Payments","CO","Denver","$22k-$42k","Denver, CO","https://www.glassdoor.com/partner/jobListing.htm?pos=2122&ao=674740&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_61fb8c4d&cb=1573025842979&jobListingId=3400728994"
"IT Cybersecurity Administrator in Massillon, OH at Shearer's Snacks","Shearer's Foods","OH","Massillon","","Massillon, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2123&ao=719479&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_8802588e&cb=1573025842980&jobListingId=3393270240"
"Network Administrator","Benefis Health System","MT","Great Falls","$43k-$63k","Great Falls, MT","https://www.glassdoor.com/partner/jobListing.htm?pos=2124&ao=797781&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_8cf8f17e&cb=1573025842981&jobListingId=3241480465"
"VDC/BIM Coordinator","Rudolph & Sletten","CA","Roseville","","Roseville, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2125&ao=659467&s=58&guid=0000016e3fa57ef2a9c303f5ffc043ba&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_102f6906&cb=1573025842982&jobListingId=3165471485"
