"Name","Company","State","City","Salary","Location","Url"
"TEMPEST Engineer","AMEWAS, Inc.","MD","Patuxent River","","Patuxent River, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=1910&ao=652071&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_b0573bba&cb=1573025463474&jobListingId=3343805743"
"Sr. Composite Design Engineer","TPI Composites","RI","Warren","$80k-$104k","Warren, RI","https://www.glassdoor.com/partner/jobListing.htm?pos=1911&ao=687158&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_a7e823cd&cb=1573025463474&jobListingId=3382942386"
"Project Engineer - Experienced (St. Louis)","Brinkmann Constructors","MO","Chesterfield","$63k-$88k","Chesterfield, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=1912&ao=684674&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_148aee20&cb=1573025463475&jobListingId=2863491690"
"Software Development Engineer - Marketing Technologies Platform","GoDaddy","AZ","Tempe","$99k-$130k","Tempe, AZ","https://www.glassdoor.com/partner/jobListing.htm?pos=1913&ao=116611&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_cee5cd49&cb=1573025463476&jobListingId=3405349893"
"Principal Software Engineer - Search Team","Kyruus","MA","Boston","$134k-$221k","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1914&ao=682649&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_5ff157c5&cb=1573025463477&jobListingId=3237222770"
"Software Engineer, Senior - C++ (CoreDev)","HC Technologies","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1915&ao=772732&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_9819de29&cb=1573025463479&jobListingId=3351600529"
"Senior Aircraft Loads Engineer","Aurora Flight Sciences","VA","Manassas","","Manassas, VA","https://www.glassdoor.com/partner/jobListing.htm?pos=1916&ao=737147&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_824617ae&cb=1573025463479&jobListingId=3330424397"
"Senior UI Engineer","Global Industrial MRO Procurement & Services","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1917&ao=786805&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_c3dd4dc1&cb=1573025463480&jobListingId=3371011028"
"Manufacturing Technology Engineer","Aurora Flight Sciences","WV","Bridgeport","$57k-$87k","Bridgeport, WV","https://www.glassdoor.com/partner/jobListing.htm?pos=1918&ao=729788&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e8f5386d&cb=1573025463481&jobListingId=3363887363"
"Senior Software Development VoIP Engineer","Dasan Zhone Solutions","FL","Seminole","","Seminole, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=1919&ao=765543&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_8864a38f&cb=1573025463482&jobListingId=3366071877"
"Software Engineer, Sr II","Synopsys","MA","Burlington","$94k-$156k","Burlington, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1920&ao=182503&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7be9069d&cb=1573025463483&jobListingId=3365065385"
"Civil Engineer, EIT","Austin Civil Engineering Inc","TX","Austin","","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=1921&ao=776024&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ac5b2c52&cb=1573025463484&jobListingId=3356262721"
"Full Stack Engineer","TMP WORLDWIDE","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1922&ao=493756&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7ab10efe&cb=1573025463485&jobListingId=3325823124"
"Advanced Mission Systems - Senior Level - Chief Engineer/Mission Architect - Secret","Raytheon","TX","McKinney","","McKinney, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=1923&ao=118621&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e23843a7&cb=1573025463486&jobListingId=3347441557"
"Cloud Operations Engineer - ( Tier 1 - Night/ Grave Shift)","2nd Watch, Inc.","NC","Durham","$36k-$56k","Durham, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=1924&ao=738977&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_e5a25969&cb=1573025463486&jobListingId=3341617632"
"System Reliability Engineer","Avi Networks","NC","Raleigh","$62k-$84k","Raleigh, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=1925&ao=673844&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_9294020a&cb=1573025463487&jobListingId=3067600451"
"Project Engineer - Experienced","Brinkmann Constructors","MO","Kansas City","$56k-$77k","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=1926&ao=684676&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_519cfd4c&cb=1573025463488&jobListingId=3227766505"
"Senior Software Engineer - Hadoop","Walmart eCommerce","CA","San Bruno","$133k-$198k","San Bruno, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1927&ao=769403&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7aa868c6&cb=1573025463489&jobListingId=3297579873"
"IdAM Directory Services Engineer - Remote","Skybridge Resources","FL","Tampa","","Tampa, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=1928&ao=739258&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_c4bdc479&cb=1573025463490&jobListingId=3407037780"
"Engineer II- Lincoln, AL","MAVERICK Technologies","IL","Columbia","","Columbia, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1929&ao=651367&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_c51976b0&cb=1573025463491&jobListingId=3116604829"
"Electrical Design Engineer (G)","General Dynamics Land Systems","MI","Sterling Heights","$60k-$81k","Sterling Heights, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=1930&ao=495984&s=58&guid=0000016e3f9fb5ae8dff5c0f1d5679dd&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d5a4d263&cb=1573025463492&jobListingId=3330866171"
"Mechanical Engineer","P2S Inc.","CA","Long Beach","$39k-$101k","Long Beach, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2001&ao=706313&s=149&guid=0000016e3f9fc2cba2ccb00502d1b722&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_26aa630d&cb=1573025466848&jobListingId=3328629038"
"Engineer 2, Software Test Automation- Entegral- Anaheim, CA","Enterprise","CA","Anaheim","$57k-$85k","Anaheim, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=777872&s=149&guid=0000016e3f9fc2cba2ccb00502d1b722&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_a8be1932&cb=1573025466849&jobListingId=3373392189"
"Principal Front End Software Engineer - Cloud Engines Team","Veracode ","MA","Burlington","","Burlington, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2001&ao=752562&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ca3f157c&cb=1573025466851&jobListingId=3386590202"
"Project Engineer - Aerospace Manufacturing - Stratasys Direct","Stratasys Direct Manufacturing","CA","Valencia","$53k-$74k","Valencia, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=762777&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f7a8479a&cb=1573025466852&jobListingId=3343985613"
"Value Engineer (Latin America)","JDA Software","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2003&ao=715932&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f12d958b&cb=1573025466853&jobListingId=3360848400"
"Cooling System Engineer","Liugong Machinery","MO","Kansas City","","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2004&ao=677765&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_7ca56d85&cb=1573025466854&jobListingId=2909473602"
"Software Engineer III","Walmart eCommerce","CA","San Bruno","","San Bruno, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2005&ao=769403&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_5fb122de&cb=1573025466855&jobListingId=3320815349"
"Senior Software Engineer - Android","Intuit","CA","Mountain View","$116k-$169k","Mountain View, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2006&ao=236385&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_095b7866&cb=1573025466855&jobListingId=3378788926"
"Senior Mobile Engineer","Walmart eCommerce","CA","Sunnyvale","$123k-$190k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2007&ao=769400&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_3135af4b&cb=1573025466857&jobListingId=3297579937"
"Senior Industrial Engineer","St. Onge Company","PA","York","$73k-$101k","York, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2008&ao=760351&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_b5333845&cb=1573025466858&jobListingId=3377908890"
"Senior Software Engineer - Frontend (React)","Intuit","CA","San Diego","$100k-$145k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2009&ao=236385&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_bfd1b586&cb=1573025466859&jobListingId=3387993742"
"Senior Software Engineer – Preferred Avionics Experience","EXB Solutions","AZ","Phoenix","","Phoenix, AZ","https://www.glassdoor.com/partner/jobListing.htm?pos=2010&ao=697600&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_601ff297&cb=1573025466860&jobListingId=3363764327"
"Senior Engineer","Visium Resources","FL","Orlando","","Orlando, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2011&ao=802719&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_24d475ca&cb=1573025466861&jobListingId=3395212174"
"Professional Engineer","PLUMMER","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2012&ao=752330&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_fc633d56&cb=1573025466861&jobListingId=3199469954"
"Senior Software Engineer Knowledge Engine Platform (C++/Java)","Intuit","CA","San Diego","$100k-$145k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2013&ao=701774&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_48d7d960&cb=1573025466862&jobListingId=3393325853"
"Drivetrain Engineer","Liugong Machinery","MO","Kansas City","","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2014&ao=677765&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ea592520&cb=1573025466863&jobListingId=2909470066"
"Staff Software Engineer - DevOps","Walmart eCommerce","CA","Sunnyvale","","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2015&ao=769403&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_c714f2d1&cb=1573025466864&jobListingId=3158453096"
"Software Engineer - Technical Lead","CAS","OH","Columbus","$95k-$160k","Columbus, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2016&ao=790538&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_5ce24428&cb=1573025466865&jobListingId=3401466051"
"Software Engineer II","Walmart eCommerce","OR","Portland","$82k-$129k","Portland, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=2017&ao=769403&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_84d01ba6&cb=1573025466866&jobListingId=3401719683"
"Software Engineer - Application Technology Security","CAS","OH","Columbus","$71k-$96k","Columbus, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2018&ao=790538&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_fb33fda9&cb=1573025466867&jobListingId=3392763582"
"Engineer Sr, Electrical/Controls","JLG Industries","MD","Hagerstown","","Hagerstown, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2019&ao=650386&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_eda19087&cb=1573025466869&jobListingId=3408166963"
"Electrical Design Engineer","Hyur Staffing Services","OH","West Chester","","West Chester, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2020&ao=484367&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e45c693d&cb=1573025466869&jobListingId=3356295994"
"Civil EngineerTransportation and Structural Engineer. BS/MS in Civil Engineering, Ohio E.I.T. or P.E. and valid Driver License are required. The position will involve all aspects of transportation pro","Richland Engineering Limited","OH","Mansfield","","Mansfield, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2021&ao=762456&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_15a886d0&cb=1573025466870&jobListingId=3335368429"
"Technical Sales and Field Service Engineer","CaptiveAire","GA","Atlanta","$54k-$76k","Atlanta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=2022&ao=755166&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_cc9b37e7&cb=1573025466871&jobListingId=3364206395"
"Electric Drive Expert","Liugong Machinery","MO","Kansas City","","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2023&ao=677765&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ff6ff28e&cb=1573025466872&jobListingId=2909472277"
"HVAC Mechanical Designer","Firsching, Marstiller, Rusbarsky & Wolf Engineering, Inc.","Allegheny, PA","Forest Hills","","Forest Hills, Allegheny, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2024&ao=702500&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_4dcbc20e&cb=1573025466873&jobListingId=3258717682"
"Civil Engineer - Sanitary Sewer","Jackson Civil","WA","Battle Ground","","Battle Ground, WA","https://www.glassdoor.com/partner/jobListing.htm?pos=2025&ao=797888&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_00607704&cb=1573025466874&jobListingId=3391251731"
"Senior Test Engineer","Jersey Staffing Solutions, LLC","NJ","Montville","","Montville, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=2026&ao=775195&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_6bc02e85&cb=1573025466875&jobListingId=3338796006"
"Software Engineer II","ALK Technologies","NJ","Princeton","$54k-$94k","Princeton, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=2027&ao=672568&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_8acfc3de&cb=1573025466876&jobListingId=3358236809"
"Sales Engineer","RF Technologies","WI","Brookfield","$56k-$85k","Brookfield, WI","https://www.glassdoor.com/partner/jobListing.htm?pos=2028&ao=702124&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7b030698&cb=1573025466877&jobListingId=3399633141"
".Net Software Engineer","Cornerstone Information Systems","IN","Bloomington","","Bloomington, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=2029&ao=670549&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_db3036c6&cb=1573025466878&jobListingId=3324223251"
"Senior Software Engineer (FrontEnd), Internet Insights","ThousandEyes","CA","San Francisco","$148k-$242k","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2030&ao=664400&s=58&guid=0000016e3f9fc2cb95e4133c2e4b5a46&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_5f0106c1&cb=1573025466879&jobListingId=2787834183"
"Mechanical Design Engineer","Juniper Networks","CA","Sunnyvale","$108k-$144k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=651212&s=149&guid=0000016e3f9fe3928e56320de0f4b4c9&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_6756d7ac&cb=1573025475264&jobListingId=3402869508"
"Associate Software Engineer - Software Development Environment Administrator","Northrop Grumman","FL","Melbourne","","Melbourne, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2102&ao=734417&s=149&guid=0000016e3f9fe3928e56320de0f4b4c9&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_0937b18a&cb=1573025475266&jobListingId=3378599963"
"Informatica / MDM Database Engineer","Dynamic Computing Services","NY","Yonkers","","Yonkers, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=652844&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_a68c9108&cb=1573025475267&jobListingId=3379192684"
"SD&P Modeling, Simulation & Analysis - Operations Research Systems Engineer II","Raytheon","AZ","Tucson","$57k-$85k","Tucson, AZ","https://www.glassdoor.com/partner/jobListing.htm?pos=2102&ao=118621&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_55bb7829&cb=1573025475268&jobListingId=3347441581"
"Software Engineer - Full Stack Developer (.NET, C# and Angular)","Orion Advisor Technology","NE","Omaha","$47k-$83k","Omaha, NE","https://www.glassdoor.com/partner/jobListing.htm?pos=2103&ao=708037&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_7a51aa0d&cb=1573025475269&jobListingId=3393336421"
"Senior Software Engineer - Front End","Intuit","CA","Mountain View","","Mountain View, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2104&ao=236385&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_eb9935a3&cb=1573025475270&jobListingId=3326407796"
"Staff Software Engineer - Front End","Walmart eCommerce","CA","Sunnyvale","$149k-$231k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2105&ao=769400&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_8ae41c0a&cb=1573025475271&jobListingId=3353577263"
"Senior Structural Engineer & Project Manager","LeMessurier Consultants","MA","Boston","$30-$50","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2106&ao=769165&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_17594526&cb=1573025475272&jobListingId=3346390024"
"Hotel Engineer 2","SREE Hotels","NC","Matthews","","Matthews, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=2107&ao=671554&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_65849fef&cb=1573025475273&jobListingId=3323833347"
"Senior Software Engineer","LifeOmic","NC","Raleigh","","Raleigh, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=2108&ao=673387&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_6457e3db&cb=1573025475274&jobListingId=2704877889"
"Mid- to Senior-Level Transportation Engineer","Kittelson & Associates","PA","Harrisburg","$85k-$109k","Harrisburg, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2109&ao=697006&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_a2191300&cb=1573025475275&jobListingId=3196276749"
"Sr Software Engineer","Transamerica","IA","Cedar Rapids","$68k-$117k","Cedar Rapids, IA","https://www.glassdoor.com/partner/jobListing.htm?pos=2110&ao=180166&s=58&guid=0000016e3f9fe39288485a197464d5aa&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_a86660c9&cb=1573025475276&jobListingId=3401719083"
